Class	Accuracy	Right_Instances	Total_Instances
0	95.67027477102414	1149.0	1201.0
1	95.8364312267658	1289.0	1345.0
2	86.55680832610581	998.0	1153.0
3	86.84640522875817	1063.0	1224.0
4	92.67489711934157	1126.0	1215.0
5	85.04761904761905	893.0	1050.0
6	94.93775933609959	1144.0	1205.0
7	92.65175718849841	1160.0	1252.0
8	85.72656921754084	997.0	1163.0
9	86.66107382550335	1033.0	1192.0
