Class	Accuracy	Right_Instances	Total_Instances
0	96.51952461799661	1137.0	1178.0
1	95.17543859649123	1302.0	1368.0
2	82.56880733944953	990.0	1199.0
3	84.31208053691275	1005.0	1192.0
4	93.06409130816506	1060.0	1139.0
5	80.21108179419525	912.0	1137.0
6	94.95213228894691	1091.0	1149.0
7	92.68104776579352	1203.0	1298.0
8	87.12624584717608	1049.0	1204.0
9	86.61971830985915	984.0	1136.0
