Class	Accuracy	Right_Instances	Total_Instances
0	96.11336032388664	1187.0	1235.0
1	95.50147492625369	1295.0	1356.0
2	87.79661016949153	1036.0	1180.0
3	88.23529411764706	1080.0	1224.0
4	93.65638766519824	1063.0	1135.0
5	82.34200743494424	886.0	1076.0
6	93.55670103092784	1089.0	1164.0
7	92.6961926961927	1193.0	1287.0
8	87.80068728522336	1022.0	1164.0
9	86.76844783715013	1023.0	1179.0
