Class	Accuracy	Right_Instances	Total_Instances
0	95.87888982338099	1140.0	1189.0
1	96.52623798965263	1306.0	1353.0
2	89.00169204737733	1052.0	1182.0
3	89.04220779220779	1097.0	1232.0
4	93.26334208223972	1066.0	1143.0
5	81.1219946571683	911.0	1123.0
6	94.65056082830026	1097.0	1159.0
7	91.25984251968504	1159.0	1270.0
8	86.77248677248677	984.0	1134.0
9	85.76131687242798	1042.0	1215.0
