Class	Accuracy	Right_Instances	Total_Instances
0	96.56061908856405	1123.0	1163.0
1	96.58500371195248	1301.0	1347.0
2	87.30964467005076	1032.0	1182.0
3	86.10662358642972	1066.0	1238.0
4	92.88164665523156	1083.0	1166.0
5	83.96396396396396	932.0	1110.0
6	95.46979865771812	1138.0	1192.0
7	91.84168012924071	1137.0	1238.0
8	88.42281879194631	1054.0	1192.0
9	90.44368600682594	1060.0	1172.0
