Class	Accuracy	Right_Instances	Total_Instances
0	97.39495798319328	1159.0	1190.0
1	95.36082474226804	1295.0	1358.0
2	87.80284043441938	1051.0	1197.0
3	89.29765886287625	1068.0	1196.0
4	90.0	1080.0	1200.0
5	0.0	0.0	1092.0
6	94.7780678851175	1089.0	1149.0
7	93.59375	1198.0	1280.0
8	89.64346349745331	1056.0	1178.0
9	86.20689655172414	1000.0	1160.0
